_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs/0/WhPerMile,userInputs/0/kWhRequested,userInputs/0/milesRequested,userInputs/0/minutesAvailable,userInputs/0/modifiedAt,userInputs/0/paymentRequired,userInputs/0/requestedDeparture,userInputs/0/userID,userInputs/0,userInputs/1/WhPerMile,userInputs/1/kWhRequested,userInputs/1/milesRequested,userInputs/1/minutesAvailable,userInputs/1/modifiedAt,userInputs/1/paymentRequired,userInputs/1/requestedDeparture,userInputs/1/userID,userInputs/2/WhPerMile,userInputs/2/kWhRequested,userInputs/2/milesRequested,userInputs/2/minutesAvailable,userInputs/2/modifiedAt,userInputs/2/paymentRequired,userInputs/2/requestedDeparture,userInputs/2/userID,userInputs/3/WhPerMile,userInputs/3/kWhRequested,userInputs/3/milesRequested,userInputs/3/minutesAvailable,userInputs/3/modifiedAt,userInputs/3/paymentRequired,userInputs/3/requestedDeparture,userInputs/3/userID,userInputs/4/WhPerMile,userInputs/4/kWhRequested,userInputs/4/milesRequested,userInputs/4/minutesAvailable,userInputs/4/modifiedAt,userInputs/4/paymentRequired,userInputs/4/requestedDeparture,userInputs/4/userID,userInputs/5/WhPerMile,userInputs/5/kWhRequested,userInputs/5/milesRequested,userInputs/5/minutesAvailable,userInputs/5/modifiedAt,userInputs/5/paymentRequired,userInputs/5/requestedDeparture,userInputs/5/userID,userInputs/6/WhPerMile,userInputs/6/kWhRequested,userInputs/6/milesRequested,userInputs/6/minutesAvailable,userInputs/6/modifiedAt,userInputs/6/paymentRequired,userInputs/6/requestedDeparture,userInputs/6/userID,userInputs/7/WhPerMile,userInputs/7/kWhRequested,userInputs/7/milesRequested,userInputs/7/minutesAvailable,userInputs/7/modifiedAt,userInputs/7/paymentRequired,userInputs/7/requestedDeparture,userInputs/7/userID,userInputs/8/WhPerMile,userInputs/8/kWhRequested,userInputs/8/milesRequested,userInputs/8/minutesAvailable,userInputs/8/modifiedAt,userInputs/8/paymentRequired,userInputs/8/requestedDeparture,userInputs/8/userID,userInputs/9/WhPerMile,userInputs/9/kWhRequested,userInputs/9/milesRequested,userInputs/9/minutesAvailable,userInputs/9/modifiedAt,userInputs/9/paymentRequired,userInputs/9/requestedDeparture,userInputs/9/userID
5fed299bf9af8b2fd3b24f74,39,"Mon, 14 Dec 2020 19:28:29 GMT","Mon, 14 Dec 2020 20:09:02 GMT",,2.924,2_39_81_4550_2020-12-14 19:28:29.321791,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Mon, 14 Dec 2020 19:29:01 GMT",True,"Mon, 14 Dec 2020 21:54:29 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f75,39,"Mon, 14 Dec 2020 20:03:48 GMT","Mon, 14 Dec 2020 20:46:45 GMT","Mon, 14 Dec 2020 20:47:44 GMT",4.617,2_39_78_364_2020-12-14 20:03:38.047161,2,CA-495,2-39-78-364,America/Los_Angeles,1470.0,284.0,28.4,100.0,480.0,"Mon, 14 Dec 2020 20:03:47 GMT",True,"Tue, 15 Dec 2020 04:03:48 GMT",1470.0,,284.0,28.4,100.0,204.0,"Mon, 14 Dec 2020 20:04:29 GMT",True,"Mon, 14 Dec 2020 23:27:48 GMT",1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f76,39,"Mon, 14 Dec 2020 20:47:00 GMT","Mon, 14 Dec 2020 21:40:42 GMT","Mon, 14 Dec 2020 21:40:37 GMT",5.768,2_39_78_364_2020-12-14 20:47:00.265061,2,CA-495,2-39-78-364,America/Los_Angeles,1470.0,284.0,28.4,100.0,480.0,"Mon, 14 Dec 2020 20:47:32 GMT",True,"Tue, 15 Dec 2020 04:47:00 GMT",1470.0,,284.0,22.72,80.0,164.0,"Mon, 14 Dec 2020 20:48:29 GMT",True,"Mon, 14 Dec 2020 23:31:00 GMT",1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f77,39,"Mon, 14 Dec 2020 21:50:07 GMT","Mon, 14 Dec 2020 22:18:11 GMT",,9.531,2_39_81_4550_2020-12-14 21:50:06.612776,2,11900388,2-39-81-4550,America/Los_Angeles,1104.0,283.0,28.3,100.0,480.0,"Mon, 14 Dec 2020 21:50:24 GMT",True,"Tue, 15 Dec 2020 05:50:07 GMT",1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f78,39,"Mon, 14 Dec 2020 22:57:24 GMT","Mon, 14 Dec 2020 23:29:48 GMT",,9.403,2_39_81_4550_2020-12-14 22:57:17.645138,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Mon, 14 Dec 2020 22:57:24 GMT",True,"Tue, 15 Dec 2020 06:57:24 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f79,39,"Tue, 15 Dec 2020 02:05:09 GMT","Tue, 15 Dec 2020 02:30:30 GMT",,10.64,2_39_81_4550_2020-12-15 02:05:08.554798,2,11900388,2-39-81-4550,America/Los_Angeles,9266.0,300.0,48.0,160.0,461.0,"Tue, 15 Dec 2020 02:05:20 GMT",True,"Tue, 15 Dec 2020 09:46:09 GMT",9266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f7a,39,"Tue, 15 Dec 2020 02:31:11 GMT","Tue, 15 Dec 2020 02:42:12 GMT",,2.319,2_39_81_4550_2020-12-15 02:30:48.054536,2,11900388,2-39-81-4550,America/Los_Angeles,9266.0,300.0,48.0,160.0,461.0,"Tue, 15 Dec 2020 02:31:11 GMT",True,"Tue, 15 Dec 2020 10:12:11 GMT",9266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f7b,39,"Tue, 15 Dec 2020 02:43:11 GMT","Tue, 15 Dec 2020 03:06:37 GMT",,10.436,2_39_81_4550_2020-12-15 02:43:11.155481,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Tue, 15 Dec 2020 02:43:20 GMT",True,"Tue, 15 Dec 2020 05:09:11 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f7c,39,"Tue, 15 Dec 2020 03:07:43 GMT","Tue, 15 Dec 2020 04:05:06 GMT",,29.384,2_39_81_4550_2020-12-15 03:07:42.699584,2,11900388,2-39-81-4550,America/Los_Angeles,2906.0,283.0,67.92,240.0,692.0,"Tue, 15 Dec 2020 03:08:06 GMT",True,"Tue, 15 Dec 2020 14:39:43 GMT",2906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f7d,39,"Tue, 15 Dec 2020 05:13:07 GMT","Tue, 15 Dec 2020 06:11:02 GMT",,15.806,2_39_81_4550_2020-12-15 05:13:06.738887,2,11900388,2-39-81-4550,America/Los_Angeles,9233.0,290.0,29.0,100.0,480.0,"Tue, 15 Dec 2020 05:13:13 GMT",True,"Tue, 15 Dec 2020 13:13:07 GMT",9233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd1a,39,"Tue, 15 Dec 2020 14:18:14 GMT","Tue, 15 Dec 2020 15:22:34 GMT",,32.397,2_39_81_4550_2020-12-15 14:18:13.550270,2,11900388,2-39-81-4550,America/Los_Angeles,268.0,283.0,28.3,100.0,480.0,"Tue, 15 Dec 2020 14:18:34 GMT",True,"Tue, 15 Dec 2020 22:18:14 GMT",268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd1b,39,"Tue, 15 Dec 2020 16:44:02 GMT","Tue, 15 Dec 2020 17:40:55 GMT","Tue, 15 Dec 2020 17:40:50 GMT",6.462,2_39_138_29_2020-12-15 16:44:02.053879,2,CA-304,2-39-138-29,America/Los_Angeles,3424.0,280.0,42.0,150.0,480.0,"Tue, 15 Dec 2020 16:44:28 GMT",True,"Wed, 16 Dec 2020 00:44:02 GMT",3424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd1c,39,"Tue, 15 Dec 2020 18:17:55 GMT","Tue, 15 Dec 2020 19:04:45 GMT",,22.189,2_39_81_4550_2020-12-15 18:17:54.556422,2,11900388,2-39-81-4550,America/Los_Angeles,9790.0,283.0,28.3,100.0,480.0,"Tue, 15 Dec 2020 18:18:05 GMT",True,"Wed, 16 Dec 2020 02:17:55 GMT",9790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd1d,39,"Tue, 15 Dec 2020 18:53:17 GMT","Tue, 15 Dec 2020 20:18:04 GMT","Tue, 15 Dec 2020 19:25:46 GMT",1.288,2_39_89_25_2020-12-15 18:53:16.642260,2,CA-315,2-39-89-25,America/Los_Angeles,743.0,250.0,7.5,30.0,180.0,"Tue, 15 Dec 2020 18:53:33 GMT",True,"Tue, 15 Dec 2020 21:53:17 GMT",743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd1e,39,"Tue, 15 Dec 2020 19:00:48 GMT","Tue, 15 Dec 2020 21:54:03 GMT","Tue, 15 Dec 2020 20:55:07 GMT",5.941,2_39_79_377_2020-12-15 19:00:47.602881,2,CA-325,2-39-79-377,America/Los_Angeles,891.0,250.0,7.5,30.0,180.0,"Tue, 15 Dec 2020 19:01:21 GMT",True,"Tue, 15 Dec 2020 22:00:48 GMT",891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd1f,39,"Tue, 15 Dec 2020 19:19:18 GMT","Tue, 15 Dec 2020 23:17:43 GMT","Tue, 15 Dec 2020 21:19:09 GMT",6.269,2_39_139_28_2020-12-15 19:19:04.498415,2,CA-303,2-39-139-28,America/Los_Angeles,5594.0,250.0,25.0,100.0,480.0,"Tue, 15 Dec 2020 19:19:18 GMT",True,"Wed, 16 Dec 2020 03:19:18 GMT",5594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd20,39,"Tue, 15 Dec 2020 21:09:15 GMT","Tue, 15 Dec 2020 21:32:04 GMT",,4.574,2_39_81_4550_2020-12-15 21:09:15.297951,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Tue, 15 Dec 2020 21:09:34 GMT",True,"Wed, 16 Dec 2020 05:09:15 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd21,39,"Tue, 15 Dec 2020 22:02:01 GMT","Wed, 16 Dec 2020 02:54:09 GMT","Tue, 15 Dec 2020 23:12:10 GMT",2.363,2_39_78_365_2020-12-15 22:02:01.138600,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Tue, 15 Dec 2020 22:02:43 GMT",True,"Wed, 16 Dec 2020 00:02:01 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd22,39,"Wed, 16 Dec 2020 00:05:46 GMT","Wed, 16 Dec 2020 00:34:14 GMT",,10.875,2_39_81_4550_2020-12-16 00:05:45.909063,2,11900388,2-39-81-4550,America/Los_Angeles,9283.0,319.0,28.71,90.0,270.0,"Wed, 16 Dec 2020 00:06:16 GMT",True,"Wed, 16 Dec 2020 04:35:46 GMT",9283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee7b1cf9af8b31e166dd23,39,"Wed, 16 Dec 2020 03:08:05 GMT","Wed, 16 Dec 2020 04:05:40 GMT",,4.472,2_39_81_4550_2020-12-16 03:07:39.234577,2,11900388,2-39-81-4550,America/Los_Angeles,9690.0,340.0,6.8,20.0,60.0,"Wed, 16 Dec 2020 03:08:05 GMT",True,"Wed, 16 Dec 2020 04:08:05 GMT",9690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fefcc9bf9af8b33eadc66a8,39,"Wed, 16 Dec 2020 16:20:38 GMT","Wed, 16 Dec 2020 19:26:29 GMT","Wed, 16 Dec 2020 16:47:28 GMT",1.6339797222222223,2_39_79_380_2020-12-16 16:20:37.570836,2,CA-489,2-39-79-380,America/Los_Angeles,751.0,340.0,20.4,60.0,360.0,"Wed, 16 Dec 2020 16:20:41 GMT",True,"Wed, 16 Dec 2020 22:20:38 GMT",751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fefcc9bf9af8b33eadc66a9,39,"Wed, 16 Dec 2020 19:56:47 GMT","Wed, 16 Dec 2020 20:48:07 GMT",,31.308,2_39_81_4550_2020-12-16 19:56:22.812461,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Wed, 16 Dec 2020 19:56:46 GMT",True,"Thu, 17 Dec 2020 03:56:47 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fefcc9bf9af8b33eadc66aa,39,"Thu, 17 Dec 2020 00:57:24 GMT","Thu, 17 Dec 2020 01:55:46 GMT",,15.096,2_39_81_4550_2020-12-17 00:57:16.155085,2,11900388,2-39-81-4550,America/Los_Angeles,9233.0,290.0,29.0,100.0,480.0,"Thu, 17 Dec 2020 00:57:24 GMT",True,"Thu, 17 Dec 2020 08:57:24 GMT",9233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff11e1bf9af8b35dde1a1a3,39,"Thu, 17 Dec 2020 16:02:36 GMT","Thu, 17 Dec 2020 16:46:05 GMT","Thu, 17 Dec 2020 16:46:00 GMT",2.376,2_39_125_21_2020-12-17 16:02:36.191998,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Thu, 17 Dec 2020 16:02:57 GMT",True,"Fri, 18 Dec 2020 00:56:36 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff11e1bf9af8b35dde1a1a4,39,"Thu, 17 Dec 2020 20:25:44 GMT","Thu, 17 Dec 2020 22:39:46 GMT","Thu, 17 Dec 2020 22:18:52 GMT",5.799,2_39_89_25_2020-12-17 20:25:43.639492,2,CA-315,2-39-89-25,America/Los_Angeles,743.0,250.0,7.5,30.0,180.0,"Thu, 17 Dec 2020 20:25:58 GMT",True,"Thu, 17 Dec 2020 23:25:44 GMT",743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff11e1bf9af8b35dde1a1a5,39,"Thu, 17 Dec 2020 22:16:11 GMT","Thu, 17 Dec 2020 22:53:43 GMT",,25.857,2_39_81_4550_2020-12-17 22:16:02.923183,2,11900388,2-39-81-4550,America/Los_Angeles,915.0,286.0,71.5,250.0,721.0,"Thu, 17 Dec 2020 22:16:10 GMT",True,"Fri, 18 Dec 2020 10:17:11 GMT",915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff11e1bf9af8b35dde1a1a6,39,"Fri, 18 Dec 2020 01:37:45 GMT","Fri, 18 Dec 2020 02:05:32 GMT",,17.703,2_39_81_4550_2020-12-18 01:37:42.684915,2,11900388,2-39-81-4550,America/Los_Angeles,9283.0,319.0,28.71,90.0,270.0,"Fri, 18 Dec 2020 01:37:44 GMT",True,"Fri, 18 Dec 2020 06:07:45 GMT",9283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff11e1bf9af8b35dde1a1a7,39,"Fri, 18 Dec 2020 02:32:21 GMT","Fri, 18 Dec 2020 03:07:50 GMT",,9.415,2_39_81_4550_2020-12-18 02:32:20.552893,2,11900388,2-39-81-4550,America/Los_Angeles,579.0,283.0,28.3,100.0,468.0,"Fri, 18 Dec 2020 02:32:35 GMT",True,"Fri, 18 Dec 2020 10:20:21 GMT",579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da3997,39,"Fri, 18 Dec 2020 14:04:30 GMT","Fri, 18 Dec 2020 17:59:32 GMT","Fri, 18 Dec 2020 15:14:42 GMT",6.136,2_39_131_30_2020-12-18 14:04:20.300782,2,CA-305,2-39-131-30,America/Los_Angeles,8677.0,310.0,15.5,50.0,240.0,"Fri, 18 Dec 2020 14:04:30 GMT",True,"Fri, 18 Dec 2020 18:04:30 GMT",8677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da3998,39,"Fri, 18 Dec 2020 15:40:56 GMT","Fri, 18 Dec 2020 16:14:06 GMT",,18.836,2_39_81_4550_2020-12-18 15:40:50.758501,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Fri, 18 Dec 2020 15:40:56 GMT",True,"Fri, 18 Dec 2020 23:40:56 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da3999,39,"Fri, 18 Dec 2020 17:15:10 GMT","Fri, 18 Dec 2020 20:11:51 GMT","Fri, 18 Dec 2020 20:11:46 GMT",20.084,2_39_79_377_2020-12-18 17:15:10.201921,2,CA-325,2-39-79-377,America/Los_Angeles,3424.0,280.0,42.0,150.0,480.0,"Fri, 18 Dec 2020 17:15:30 GMT",True,"Sat, 19 Dec 2020 01:15:10 GMT",3424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da399a,39,"Fri, 18 Dec 2020 20:04:06 GMT","Fri, 18 Dec 2020 20:37:08 GMT","Fri, 18 Dec 2020 20:37:04 GMT",1.249,2_39_89_25_2020-12-18 20:04:06.277944,2,CA-315,2-39-89-25,America/Los_Angeles,743.0,250.0,7.5,30.0,180.0,"Fri, 18 Dec 2020 20:04:17 GMT",True,"Fri, 18 Dec 2020 23:04:06 GMT",743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da399b,39,"Fri, 18 Dec 2020 21:55:15 GMT","Sat, 19 Dec 2020 02:29:00 GMT","Fri, 18 Dec 2020 23:02:37 GMT",2.265,2_39_78_365_2020-12-18 21:55:15.116312,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Fri, 18 Dec 2020 21:55:59 GMT",True,"Fri, 18 Dec 2020 23:55:15 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da399c,39,"Sat, 19 Dec 2020 01:50:48 GMT","Sat, 19 Dec 2020 02:53:50 GMT",,16.487,2_39_81_4550_2020-12-19 01:50:48.292048,2,11900388,2-39-81-4550,America/Los_Angeles,9233.0,290.0,29.0,100.0,480.0,"Sat, 19 Dec 2020 01:50:53 GMT",True,"Sat, 19 Dec 2020 09:50:48 GMT",9233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff26f9bf9af8b37e4da399d,39,"Sat, 19 Dec 2020 06:16:49 GMT","Sat, 19 Dec 2020 07:04:48 GMT",,12.49,2_39_81_4550_2020-12-19 06:16:48.882783,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Sat, 19 Dec 2020 06:17:05 GMT",True,"Sat, 19 Dec 2020 08:42:49 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3c11df9af8b3a0ee3f4c9,39,"Sat, 19 Dec 2020 15:41:21 GMT","Sat, 19 Dec 2020 16:18:05 GMT",,14.541,2_39_81_4550_2020-12-19 15:41:21.051652,2,11900388,2-39-81-4550,America/Los_Angeles,1039.0,283.0,28.3,100.0,480.0,"Sat, 19 Dec 2020 15:43:28 GMT",True,"Sat, 19 Dec 2020 23:41:21 GMT",1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3c11df9af8b3a0ee3f4ca,39,"Sat, 19 Dec 2020 20:56:04 GMT","Sun, 20 Dec 2020 03:57:19 GMT","Sat, 19 Dec 2020 23:28:26 GMT",8.375,2_39_79_379_2020-12-19 20:56:04.135644,2,CA-327,2-39-79-379,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Sat, 19 Dec 2020 20:56:22 GMT",True,"Sat, 19 Dec 2020 23:56:04 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3c11df9af8b3a0ee3f4cb,39,"Sat, 19 Dec 2020 21:57:20 GMT","Sat, 19 Dec 2020 22:39:32 GMT",,12.192,2_39_81_4550_2020-12-19 21:57:20.031898,2,11900388,2-39-81-4550,America/Los_Angeles,1316.0,283.0,28.3,100.0,480.0,"Sat, 19 Dec 2020 21:58:29 GMT",True,"Sun, 20 Dec 2020 05:57:20 GMT",1316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3c11df9af8b3a0ee3f4cc,39,"Sat, 19 Dec 2020 22:15:55 GMT","Sat, 19 Dec 2020 23:19:46 GMT","Sat, 19 Dec 2020 23:17:07 GMT",2.972,2_39_125_21_2020-12-19 22:15:55.422061,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Sat, 19 Dec 2020 22:16:09 GMT",True,"Sun, 20 Dec 2020 07:09:55 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3c11df9af8b3a0ee3f4cd,39,"Sun, 20 Dec 2020 00:28:49 GMT","Sun, 20 Dec 2020 02:49:40 GMT",,32.771,2_39_81_4550_2020-12-20 00:28:49.375780,2,11900388,2-39-81-4550,America/Los_Angeles,541.0,302.0,87.58,290.0,836.0,"Sun, 20 Dec 2020 00:30:06 GMT",True,"Sun, 20 Dec 2020 14:24:49 GMT",541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff3c11df9af8b3a0ee3f4ce,39,"Sun, 20 Dec 2020 01:35:20 GMT","Sun, 20 Dec 2020 21:44:27 GMT","Sun, 20 Dec 2020 03:44:45 GMT",13.532,2_39_78_365_2020-12-20 01:35:20.318093,2,CA-321,2-39-78-365,America/Los_Angeles,838.0,286.0,28.6,100.0,480.0,"Sun, 20 Dec 2020 01:35:24 GMT",True,"Sun, 20 Dec 2020 09:35:20 GMT",838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff5129cf9af8b3c0462e6f8,39,"Sun, 20 Dec 2020 15:00:14 GMT","Sun, 20 Dec 2020 15:41:42 GMT",,19.342,2_39_81_4550_2020-12-20 15:00:13.857643,2,11900388,2-39-81-4550,America/Los_Angeles,268.0,283.0,28.3,100.0,480.0,"Sun, 20 Dec 2020 15:00:25 GMT",True,"Sun, 20 Dec 2020 23:00:14 GMT",268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff5129cf9af8b3c0462e6f9,39,"Sun, 20 Dec 2020 17:57:52 GMT","Sun, 20 Dec 2020 19:58:23 GMT","Sun, 20 Dec 2020 19:08:51 GMT",3.512,2_39_79_379_2020-12-20 17:57:52.001861,2,CA-327,2-39-79-379,America/Los_Angeles,2291.0,330.0,13.2,40.0,483.0,"Sun, 20 Dec 2020 17:58:07 GMT",True,"Mon, 21 Dec 2020 02:00:52 GMT",2291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ff5129cf9af8b3c0462e6fa,39,"Sun, 20 Dec 2020 19:57:09 GMT","Mon, 21 Dec 2020 02:05:12 GMT","Sun, 20 Dec 2020 21:22:31 GMT",4.683,2_39_79_377_2020-12-20 19:57:08.707203,2,CA-325,2-39-79-377,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Sun, 20 Dec 2020 19:57:27 GMT",True,"Sun, 20 Dec 2020 22:57:09 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
